facility_id,reasons
FL00082,ddf_name_collision;ddf_rowcount_bad
FL00085,ddf_name_collision;ddf_rowcount_bad
FL00086,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
FL00089,ddf_name_collision;ddf_rowcount_bad
FL00092,ddf_name_collision;ddf_rowcount_bad
FL00094,ddf_name_collision;ddf_rowcount_bad
FL00097,ddf_name_collision;ddf_rowcount_bad
FL00099,ddf_name_collision;ddf_rowcount_bad
FL00125,ddf_name_collision;ddf_rowcount_bad
FL00129,ddf_name_collision;ddf_rowcount_bad
FL00133,ddf_name_collision;ddf_rowcount_bad
FL00147,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
FL00196,ddf_name_collision;tail_sensitivity_lost_name_collision
FL00204,ddf_name_collision;tail_sensitivity_lost_name_collision
FL00271,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00281,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
FL00291,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00292,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00297,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00299,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00300,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00301,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00302,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00312,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00324,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00327,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00334,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00338,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00343,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00345,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00350,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00384,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00426,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00435,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00448,ddf_name_collision;ddf_rowcount_bad
FL00450,ddf_name_collision;ddf_rowcount_bad
FL00452,ddf_name_collision;ddf_rowcount_bad
FL00455,ddf_name_collision;ddf_rowcount_bad
FL00456,ddf_name_collision;ddf_rowcount_bad
FL00459,ddf_name_collision;ddf_rowcount_bad
FL00461,ddf_name_collision;ddf_rowcount_bad
FL00462,ddf_name_collision;ddf_rowcount_bad
FL00465,ddf_name_collision;ddf_rowcount_bad
FL00486,ddf_name_collision;ddf_rowcount_bad
FL00487,ddf_name_collision;ddf_rowcount_bad
FL00488,ddf_name_collision;ddf_rowcount_bad
FL00489,ddf_name_collision;ddf_rowcount_bad
FL00492,ddf_name_collision;ddf_rowcount_bad
FL00495,ddf_name_collision;ddf_rowcount_bad
FL00497,ddf_name_collision;ddf_rowcount_bad
FL00498,ddf_name_collision;ddf_rowcount_bad
FL00499,ddf_name_collision;ddf_rowcount_bad
FL00510,ddf_name_collision;ddf_rowcount_bad
FL00514,ddf_name_collision;ddf_rowcount_bad
FL00534,ddf_name_collision;ddf_rowcount_bad
FL00535,ddf_name_collision;ddf_rowcount_bad
FL00550,ddf_name_collision;ddf_rowcount_bad
FL00556,ddf_name_collision;ddf_rowcount_bad
FL00593,ddf_name_collision;ddf_rowcount_bad
FL00618,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
FL00663,ddf_name_collision
FL00668,ddf_name_collision
FL00678,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00681,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00683,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL00693,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL01001,ddf_name_collision;ddf_rowcount_bad
FL01003,ddf_name_collision;ddf_rowcount_bad
FL01004,ddf_name_collision;ddf_rowcount_bad
FL01008,ddf_name_collision;ddf_rowcount_bad
FL01012,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
FL01013,ddf_name_collision;ddf_rowcount_bad
FL01019,ddf_name_collision;ddf_rowcount_bad
FL01020,ddf_name_collision;ddf_rowcount_bad
FL01021,ddf_name_collision;ddf_rowcount_bad
FL10111,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
FL11067,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36001,narrow_elevation_band;synthetic_cloud_unauditable
FL36005,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36006,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36007,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36008,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36010,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36016,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36017,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36018,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
FL36019,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
GA00013,ddf_name_collision;ddf_rowcount_bad
GA00015,ddf_name_collision;ddf_rowcount_bad
GA00018,ddf_name_collision;ddf_rowcount_bad
GA00024,ddf_name_collision;ddf_rowcount_bad
GA00026,ddf_name_collision;ddf_rowcount_bad
GA00049,ddf_name_collision;ddf_rowcount_bad
GA00062,ddf_name_collision;ddf_rowcount_bad
GA00064,ddf_name_collision
GA00068,ddf_name_collision;ddf_rowcount_bad
GA00069,ddf_name_collision;ddf_rowcount_bad
GA00074,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00077,ddf_name_collision;ddf_rowcount_bad
GA00087,ddf_name_collision;ddf_rowcount_bad
GA00098,ddf_name_collision;ddf_rowcount_bad
GA00100,ddf_name_collision;ddf_rowcount_bad
GA00104,ddf_name_collision;ddf_rowcount_bad
GA00107,ddf_name_collision;ddf_rowcount_bad
GA00118,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00137,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00152,ddf_name_collision;ddf_rowcount_bad
GA00154,ddf_name_collision;ddf_rowcount_bad
GA00157,ddf_name_collision;ddf_rowcount_bad
GA00158,ddf_name_collision;ddf_rowcount_bad
GA00160,ddf_name_collision;tail_sensitivity_lost_name_collision
GA00161,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00163,ddf_name_collision;ddf_rowcount_bad
GA00164,ddf_name_collision;ddf_rowcount_bad
GA00170,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00184,ddf_name_collision;ddf_rowcount_bad
GA00185,ddf_name_collision;ddf_rowcount_bad
GA00194,ddf_name_collision;ddf_rowcount_bad
GA00196,ddf_name_collision;ddf_rowcount_bad
GA00199,ddf_name_collision;ddf_rowcount_bad
GA00202,ddf_name_collision;tail_sensitivity_lost_name_collision
GA00204,ddf_name_collision;ddf_rowcount_bad
GA00206,ddf_name_collision;ddf_rowcount_bad
GA00207,ddf_name_collision;tail_sensitivity_lost_name_collision
GA00208,ddf_name_collision;ddf_rowcount_bad
GA00209,ddf_name_collision;ddf_rowcount_bad
GA00210,ddf_name_collision;ddf_rowcount_bad
GA00212,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00217,ddf_name_collision;ddf_rowcount_bad
GA00218,ddf_name_collision;ddf_rowcount_bad
GA00219,ddf_name_collision;ddf_rowcount_bad
GA00232,ddf_name_collision;ddf_rowcount_bad
GA00233,ddf_name_collision;ddf_rowcount_bad
GA00236,ddf_name_collision;tail_sensitivity_lost_name_collision
GA00238,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00240,ddf_name_collision;ddf_rowcount_bad
GA00249,ddf_name_collision;ddf_rowcount_bad
GA00261,ddf_name_collision;ddf_rowcount_bad
GA00262,ddf_name_collision;ddf_rowcount_bad
GA00274,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00279,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00280,ddf_name_collision;ddf_rowcount_bad
GA00286,ddf_name_collision;ddf_rowcount_bad
GA00294,ddf_name_collision;ddf_rowcount_bad
GA00295,ddf_name_collision;ddf_rowcount_bad
GA00302,ddf_name_collision;ddf_rowcount_bad
GA00306,ddf_name_collision;ddf_rowcount_bad
GA00309,ddf_name_collision;ddf_rowcount_bad
GA00310,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00312,ddf_name_collision;ddf_rowcount_bad
GA00317,ddf_name_collision;ddf_rowcount_bad
GA00319,ddf_name_collision;ddf_rowcount_bad
GA00321,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00327,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00328,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00331,ddf_name_collision;ddf_rowcount_bad
GA00370,ddf_name_collision;ddf_rowcount_bad
GA00371,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00386,ddf_name_collision;ddf_rowcount_bad
GA00387,ddf_name_collision;ddf_rowcount_bad
GA00388,ddf_name_collision;ddf_rowcount_bad
GA00391,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00396,ddf_name_collision;ddf_rowcount_bad
GA00419,ddf_name_collision;ddf_rowcount_bad
GA00420,ddf_name_collision;ddf_rowcount_bad
GA00421,ddf_name_collision;ddf_rowcount_bad
GA00435,ddf_name_collision;ddf_rowcount_bad
GA00449,ddf_name_collision;ddf_rowcount_bad
GA00453,ddf_name_collision;ddf_rowcount_bad
GA00455,ddf_name_collision;ddf_rowcount_bad
GA00458,ddf_name_collision;ddf_rowcount_bad
GA00459,ddf_name_collision;ddf_rowcount_bad
GA00462,ddf_name_collision;ddf_rowcount_bad
GA00482,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00491,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00497,ddf_name_collision;ddf_rowcount_bad
GA00513,ddf_name_collision
GA00516,ddf_name_collision;ddf_rowcount_bad
GA00520,ddf_name_collision;ddf_rowcount_bad
GA00521,ddf_name_collision;ddf_rowcount_bad
GA00534,ddf_name_collision;ddf_rowcount_bad
GA00541,ddf_name_collision;ddf_rowcount_bad
GA00543,ddf_name_collision;ddf_rowcount_bad
GA00549,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00567,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00568,ddf_name_collision;ddf_rowcount_bad
GA00572,ddf_name_collision;ddf_rowcount_bad
GA00580,ddf_name_collision;ddf_rowcount_bad
GA00581,ddf_name_collision;ddf_rowcount_bad
GA00585,ddf_name_collision;ddf_rowcount_bad
GA00586,ddf_name_collision;ddf_rowcount_bad
GA00589,ddf_name_collision;ddf_rowcount_bad
GA00597,ddf_name_collision;ddf_rowcount_bad
GA00598,ddf_name_collision;ddf_rowcount_bad
GA00600,ddf_name_collision;ddf_rowcount_bad
GA00610,ddf_name_collision;ddf_rowcount_bad
GA00612,ddf_name_collision;ddf_rowcount_bad
GA00613,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00646,ddf_name_collision;ddf_rowcount_bad
GA00648,ddf_name_collision;ddf_rowcount_bad
GA00661,ddf_name_collision;ddf_rowcount_bad
GA00666,ddf_name_collision;ddf_rowcount_bad
GA00667,ddf_name_collision;ddf_rowcount_bad
GA00671,ddf_name_collision;ddf_rowcount_bad
GA00679,ddf_name_collision;ddf_rowcount_bad
GA00680,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00683,ddf_name_collision
GA00713,ddf_name_collision;ddf_rowcount_bad
GA00716,ddf_name_collision;ddf_rowcount_bad
GA00717,ddf_name_collision
GA00718,ddf_name_collision;ddf_rowcount_bad
GA00722,ddf_name_collision;ddf_rowcount_bad
GA00723,ddf_name_collision;ddf_rowcount_bad
GA00735,ddf_name_collision;ddf_rowcount_bad
GA00738,ddf_name_collision;ddf_rowcount_bad
GA00739,ddf_name_collision;ddf_rowcount_bad
GA00747,ddf_name_collision;ddf_rowcount_bad
GA00748,ddf_name_collision;ddf_rowcount_bad
GA00751,ddf_name_collision;ddf_rowcount_bad
GA00752,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00756,ddf_name_collision;ddf_rowcount_bad
GA00758,ddf_name_collision;ddf_rowcount_bad
GA00762,ddf_name_collision;ddf_rowcount_bad
GA00765,ddf_name_collision;ddf_rowcount_bad
GA00766,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00768,ddf_name_collision;ddf_rowcount_bad
GA00770,ddf_name_collision;ddf_rowcount_bad
GA00781,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00782,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00785,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00788,ddf_name_collision;ddf_rowcount_bad
GA00805,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00808,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00809,ddf_name_collision;ddf_rowcount_bad
GA00811,ddf_name_collision;ddf_rowcount_bad
GA00812,ddf_name_collision;ddf_rowcount_bad
GA00816,ddf_name_collision;ddf_rowcount_bad
GA00820,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
GA00821,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
GA00824,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
GA00836,ddf_name_collision;ddf_rowcount_bad;narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
GA00847,narrow_elevation_band;old_manifest_vintage
GA00858,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00863,ddf_name_collision;ddf_rowcount_bad
GA00865,ddf_name_collision;ddf_rowcount_bad
GA00866,ddf_name_collision;ddf_rowcount_bad
GA00869,ddf_name_collision;ddf_rowcount_bad
GA00876,ddf_name_collision;ddf_rowcount_bad
GA00884,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA00894,ddf_name_collision;ddf_rowcount_bad
GA00907,ddf_name_collision;ddf_rowcount_bad
GA00932,ddf_name_collision;ddf_rowcount_bad
GA00933,ddf_name_collision;ddf_rowcount_bad
GA00934,ddf_name_collision;ddf_rowcount_bad
GA00939,ddf_name_collision;ddf_rowcount_bad
GA00942,ddf_name_collision;ddf_rowcount_bad
GA00948,ddf_name_collision;ddf_rowcount_bad
GA00950,ddf_name_collision;ddf_rowcount_bad
GA00985,ddf_name_collision;ddf_rowcount_bad
GA00990,ddf_name_collision;ddf_rowcount_bad
GA01008,ddf_name_collision;ddf_rowcount_bad
GA01021,ddf_name_collision;ddf_rowcount_bad
GA01022,ddf_name_collision;ddf_rowcount_bad
GA01032,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01044,ddf_name_collision;ddf_rowcount_bad
GA01053,ddf_name_collision;ddf_rowcount_bad
GA01054,ddf_name_collision;ddf_rowcount_bad
GA01064,ddf_name_collision;ddf_rowcount_bad
GA01066,ddf_name_collision;ddf_rowcount_bad
GA01068,ddf_name_collision;ddf_rowcount_bad
GA01070,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01073,ddf_name_collision;ddf_rowcount_bad
GA01074,ddf_name_collision;ddf_rowcount_bad
GA01077,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01081,ddf_name_collision;ddf_rowcount_bad
GA01083,ddf_name_collision;ddf_rowcount_bad
GA01084,ddf_name_collision;ddf_rowcount_bad
GA01086,ddf_name_collision;ddf_rowcount_bad
GA01089,ddf_name_collision;ddf_rowcount_bad
GA01090,ddf_name_collision;ddf_rowcount_bad
GA01092,ddf_name_collision;ddf_rowcount_bad
GA01107,ddf_name_collision;ddf_rowcount_bad
GA01123,ddf_name_collision;ddf_rowcount_bad
GA01124,ddf_name_collision;ddf_rowcount_bad
GA01125,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01128,ddf_name_collision;ddf_rowcount_bad
GA01130,ddf_name_collision;ddf_rowcount_bad
GA01137,ddf_name_collision;ddf_rowcount_bad
GA01138,ddf_name_collision
GA01139,ddf_name_collision;ddf_rowcount_bad
GA01141,ddf_name_collision;ddf_rowcount_bad
GA01143,ddf_name_collision;ddf_rowcount_bad
GA01150,ddf_name_collision;ddf_rowcount_bad
GA01165,ddf_name_collision
GA01166,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01167,ddf_name_collision;ddf_rowcount_bad
GA01173,ddf_name_collision;ddf_rowcount_bad
GA01184,ddf_name_collision;ddf_rowcount_bad
GA01193,ddf_name_collision;ddf_rowcount_bad
GA01194,ddf_name_collision;ddf_rowcount_bad
GA01200,ddf_name_collision;ddf_rowcount_bad
GA01201,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01203,ddf_name_collision;ddf_rowcount_bad
GA01211,ddf_name_collision;ddf_rowcount_bad
GA01212,ddf_name_collision;ddf_rowcount_bad
GA01217,ddf_name_collision;ddf_rowcount_bad
GA01223,ddf_name_collision;ddf_rowcount_bad
GA01225,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01226,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01233,ddf_name_collision;ddf_rowcount_bad
GA01236,ddf_name_collision;ddf_rowcount_bad
GA01237,ddf_name_collision;ddf_rowcount_bad
GA01240,ddf_name_collision;ddf_rowcount_bad
GA01241,ddf_name_collision;ddf_rowcount_bad
GA01242,ddf_name_collision;ddf_rowcount_bad
GA01244,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01245,ddf_name_collision;ddf_rowcount_bad
GA01252,ddf_name_collision;ddf_rowcount_bad
GA01259,ddf_name_collision;ddf_rowcount_bad
GA01269,ddf_name_collision;ddf_rowcount_bad
GA01279,ddf_name_collision;ddf_rowcount_bad
GA01280,ddf_name_collision;ddf_rowcount_bad
GA01284,ddf_name_collision;ddf_rowcount_bad
GA01289,ddf_name_collision;ddf_rowcount_bad
GA01298,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01300,ddf_name_collision;ddf_rowcount_bad
GA01302,ddf_name_collision
GA01310,ddf_name_collision;ddf_rowcount_bad
GA01317,ddf_name_collision;ddf_rowcount_bad
GA01320,ddf_name_collision;ddf_rowcount_bad
GA01322,ddf_name_collision;ddf_rowcount_bad
GA01329,ddf_name_collision;ddf_rowcount_bad
GA01332,ddf_name_collision;ddf_rowcount_bad
GA01338,ddf_name_collision;ddf_rowcount_bad
GA01340,ddf_name_collision;ddf_rowcount_bad
GA01341,ddf_name_collision;ddf_rowcount_bad
GA01350,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01351,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01354,ddf_name_collision;ddf_rowcount_bad
GA01363,ddf_name_collision;ddf_rowcount_bad
GA01368,ddf_name_collision;ddf_rowcount_bad
GA01369,ddf_name_collision;ddf_rowcount_bad
GA01370,ddf_name_collision;ddf_rowcount_bad
GA01376,ddf_name_collision;ddf_rowcount_bad
GA01385,ddf_name_collision;ddf_rowcount_bad
GA01386,ddf_name_collision;ddf_rowcount_bad
GA01389,ddf_name_collision;ddf_rowcount_bad
GA01392,ddf_name_collision;ddf_rowcount_bad
GA01400,ddf_name_collision;ddf_rowcount_bad
GA01401,ddf_name_collision;ddf_rowcount_bad
GA01403,ddf_name_collision;ddf_rowcount_bad
GA01405,ddf_name_collision;ddf_rowcount_bad
GA01413,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01418,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01421,ddf_name_collision;ddf_rowcount_bad
GA01428,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01435,ddf_name_collision;ddf_rowcount_bad
GA01446,ddf_name_collision;ddf_rowcount_bad
GA01448,ddf_name_collision;ddf_rowcount_bad
GA01451,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01453,ddf_name_collision;ddf_rowcount_bad
GA01457,ddf_name_collision
GA01458,ddf_name_collision;ddf_rowcount_bad
GA01463,ddf_name_collision;ddf_rowcount_bad
GA01474,ddf_name_collision;ddf_rowcount_bad
GA01476,ddf_name_collision;ddf_rowcount_bad
GA01478,ddf_name_collision;ddf_rowcount_bad
GA01480,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01481,ddf_name_collision;ddf_rowcount_bad
GA01484,ddf_name_collision;ddf_rowcount_bad
GA01485,ddf_name_collision;ddf_rowcount_bad
GA01486,ddf_name_collision
GA01501,ddf_name_collision;ddf_rowcount_bad
GA01502,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01503,ddf_name_collision;ddf_rowcount_bad
GA01517,ddf_name_collision;ddf_rowcount_bad
GA01522,ddf_name_collision;ddf_rowcount_bad
GA01534,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01535,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01537,ddf_name_collision;ddf_rowcount_bad
GA01542,ddf_name_collision
GA01545,ddf_name_collision;ddf_rowcount_bad
GA01547,ddf_name_collision;ddf_rowcount_bad
GA01548,ddf_name_collision;ddf_rowcount_bad
GA01558,ddf_name_collision;ddf_rowcount_bad
GA01568,ddf_name_collision;ddf_rowcount_bad
GA01571,ddf_name_collision;ddf_rowcount_bad
GA01574,ddf_name_collision;ddf_rowcount_bad
GA01575,ddf_name_collision;ddf_rowcount_bad
GA01590,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01592,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01603,ddf_name_collision;ddf_rowcount_bad
GA01605,ddf_name_collision;tail_sensitivity_lost_name_collision
GA01607,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01611,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01614,ddf_name_collision;ddf_rowcount_bad
GA01630,ddf_name_collision;ddf_rowcount_bad
GA01632,ddf_name_collision;ddf_rowcount_bad
GA01636,ddf_name_collision;ddf_rowcount_bad
GA01637,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01639,ddf_name_collision;ddf_rowcount_bad
GA01642,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01643,ddf_name_collision;ddf_rowcount_bad
GA01644,ddf_name_collision;ddf_rowcount_bad
GA01662,ddf_name_collision
GA01663,ddf_name_collision;ddf_rowcount_bad
GA01670,ddf_name_collision;ddf_rowcount_bad
GA01690,ddf_name_collision;ddf_rowcount_bad
GA01692,ddf_name_collision
GA01701,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
GA01702,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
GA01705,narrow_elevation_band;old_manifest_vintage;pre_centralization_no_aux;synthetic_cloud_unauditable
GA01710,ddf_name_collision;ddf_rowcount_bad
GA01751,ddf_name_collision;ddf_rowcount_bad
GA01761,ddf_name_collision;ddf_rowcount_bad
GA01762,ddf_name_collision;ddf_rowcount_bad
GA01766,ddf_name_collision;ddf_rowcount_bad
GA01771,ddf_name_collision;ddf_rowcount_bad
GA01773,ddf_name_collision;ddf_rowcount_bad
GA01780,ddf_name_collision;ddf_rowcount_bad
GA01783,ddf_name_collision;ddf_rowcount_bad
GA01786,ddf_name_collision;ddf_rowcount_bad
GA01789,ddf_name_collision;ddf_rowcount_bad
GA01802,ddf_name_collision;ddf_rowcount_bad
GA01803,ddf_name_collision;ddf_rowcount_bad
GA01806,ddf_name_collision;ddf_rowcount_bad
GA01810,ddf_name_collision;ddf_rowcount_bad
GA01816,ddf_name_collision;ddf_rowcount_bad
GA01823,ddf_name_collision;ddf_rowcount_bad
GA01830,ddf_name_collision;ddf_rowcount_bad
GA01838,ddf_name_collision;ddf_rowcount_bad
GA01845,ddf_name_collision;ddf_rowcount_bad
GA01858,ddf_name_collision;ddf_rowcount_bad
GA01864,ddf_name_collision;ddf_rowcount_bad;tail_sensitivity_lost_name_collision
GA01866,ddf_name_collision;ddf_rowcount_bad
GA01867,ddf_name_collision;ddf_rowcount_bad
GA01868,ddf_name_collision;ddf_rowcount_bad
GA01873,ddf_name_collision;ddf_rowcount_bad
GA01875,ddf_name_collision;ddf_rowcount_bad
GA01883,ddf_name_collision;ddf_rowcount_bad
GA01889,ddf_name_collision;ddf_rowcount_bad
GA01914,ddf_name_collision;ddf_rowcount_bad
GA01918,ddf_name_collision;ddf_rowcount_bad
GA01919,ddf_name_collision;ddf_rowcount_bad
GA01920,ddf_name_collision;ddf_rowcount_bad
GA01924,ddf_name_collision;ddf_rowcount_bad
GA01928,ddf_name_collision;ddf_rowcount_bad
GA01929,ddf_name_collision;ddf_rowcount_bad
GA01930,ddf_name_collision;ddf_rowcount_bad
GA01931,ddf_name_collision;ddf_rowcount_bad
GA01932,ddf_name_collision;ddf_rowcount_bad
GA01939,ddf_name_collision;ddf_rowcount_bad
GA01948,ddf_name_collision;ddf_rowcount_bad
GA01951,ddf_name_collision;ddf_rowcount_bad
GA01957,ddf_name_collision;ddf_rowcount_bad
GA01958,ddf_name_collision;ddf_rowcount_bad
GA01960,ddf_name_collision;ddf_rowcount_bad
GA01988,ddf_name_collision;ddf_rowcount_bad
GA01992,ddf_name_collision;ddf_rowcount_bad
GA01996,ddf_name_collision;ddf_rowcount_bad
GA01999,ddf_name_collision;ddf_rowcount_bad
GA02001,ddf_name_collision;ddf_rowcount_bad
GA02006,ddf_name_collision;ddf_rowcount_bad
GA02013,ddf_name_collision;ddf_rowcount_bad
GA02014,ddf_name_collision;ddf_rowcount_bad
